id,kind,reportDate,weekStart,weekEnd,vendor,blobUrl,bytes,createdAt
6a0ffc46-6f37-443b-bc11-9cfe9bc229b2,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhak51ya-2ega8lkb?name=daily-2025-10-28.xlsx,7493,2025-10-28T12:43:19.772Z
8f1fd378-693d-45dd-8824-c60457f9c945,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhakb2f0-kg1qqm9j?name=daily-2025-10-28.pdf,61432,2025-10-28T12:48:00.299Z
517bc1a6-51ed-4234-8fac-d73628541353,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhakb2fh-ewi51ggn?name=daily-2025-10-28.xlsx,7484,2025-10-28T12:48:00.327Z
eaab2856-55cb-46cd-bda1-f9b0ee521563,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhal4bg3-x17mtaya?name=daily-2025-10-28.pdf,112893,2025-10-28T13:10:45.060Z
f8d9caa1-e3a1-4343-adee-a4bd78bd0a69,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhal4bg4-fh8teitn?name=daily-2025-10-28.xlsx,7485,2025-10-28T13:10:45.137Z
4267ae85-d96f-4271-819d-f5eec63c8d4b,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhanp75e-o1i1kaia?name=daily-2025-10-28.pdf,61845,2025-10-28T14:22:58.470Z
2b4b0dd0-d4ce-43d7-a788-d37cf75e5c20,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhanp75f-rivd7d4h?name=daily-2025-10-28.xlsx,7482,2025-10-28T14:22:58.516Z
4b2d6cf3-29ef-4ae9-a07c-4d038a99cbf9,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhasybww-cfc4ahpi?name=daily-2025-10-28.pdf,112898,2025-10-28T16:50:02.667Z
f37ed72e-eb26-4952-a09c-75f67f520cbe,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhasybwx-b92hr95w?name=daily-2025-10-28.xlsx,7481,2025-10-28T16:50:02.757Z
41b3dc62-9b15-4b01-956f-88a7b196ff75,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhat2oti-y170v2xs?name=daily-2025-10-28.pdf,136218,2025-10-28T16:53:25.968Z
6b303b6d-7478-40aa-b9dc-b06cd735bc2c,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhat2otj-f29ol917?name=daily-2025-10-28.xlsx,7480,2025-10-28T16:53:26.008Z
929e941d-c3d9-4331-aaa9-f819b33bb751,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhat332s-k4joystd?name=daily-2025-10-28.pdf,136212,2025-10-28T16:53:44.497Z
3a28f20d-b5c0-4332-8547-61bcb9307080,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhat332t-pnkb7cmo?name=daily-2025-10-28.xlsx,7484,2025-10-28T16:53:44.587Z
e88fe0c2-0e23-424f-aa11-365cebd4ff3b,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhat3380-fegsjnb0?name=daily-2025-10-28.pdf,136212,2025-10-28T16:53:44.638Z
f9e70260-9b0f-49dd-9a1b-08479a76fc01,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhat3381-opwdojw1?name=daily-2025-10-28.xlsx,7484,2025-10-28T16:53:44.678Z
cbc75aca-31d2-4aeb-ba9d-866c018c56d5,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhaterf2-59tp0vra?name=daily-2025-10-28.pdf,136216,2025-10-28T17:02:49.292Z
513eaa02-b338-4c15-97cd-77c5c0b247ed,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhaterf2-p4bep3lq?name=daily-2025-10-28.xlsx,7483,2025-10-28T17:02:49.378Z
ebdeccfb-6dd5-4b38-9016-fc4712591a04,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhaxmyim-otyibll3?name=daily-2025-10-28.pdf,59060,2025-10-28T19:01:10.140Z
6bfb64fb-443f-4efd-8951-bc62ff5046b6,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhaxmyip-z741c44d?name=daily-2025-10-28.xlsx,7405,2025-10-28T19:01:10.178Z
5ebbe089-d7d8-43ac-9dac-b888f9f0b54d,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhaxmz4v-c5bc235y?name=daily-2025-10-28.pdf,59060,2025-10-28T19:01:10.895Z
099ff6a8-4281-4a09-a7b8-8f4a328d6a76,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhaxmz4x-wfbxkvln?name=daily-2025-10-28.xlsx,7405,2025-10-28T19:01:10.908Z
9ad8868c-0971-416c-9d7e-8187eabf7868,DAILY_PDF,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhaxni4p-8bspa8iy?name=daily-2025-10-28.pdf,133412,2025-10-28T19:01:35.596Z
28c3a2d1-0e16-4036-be10-0750bf865423,DAILY_XLSX,2025-10-28T00:00:00.000Z,,,,/api/reports/tmp/mhaxni4u-ue88jus1?name=daily-2025-10-28.xlsx,7406,2025-10-28T19:01:35.686Z
9cdedc99-6da8-4b84-aad3-4d41393f8b71,DAILY_PDF,2025-10-29T00:00:00.000Z,,,,/api/reports/tmp/mhbynqk4-t1xrc0zx?name=daily-2025-10-29.pdf,50694,2025-10-29T12:17:32.271Z
f916b60c-0701-4588-8be4-3125eb521fcc,DAILY_XLSX,2025-10-29T00:00:00.000Z,,,,/api/reports/tmp/mhbynqkm-qg3uj4j7?name=daily-2025-10-29.xlsx,7253,2025-10-29T12:17:32.300Z
705071be-4204-4b49-ba51-c8dbcddb262f,DAILY_PDF,2025-10-29T00:00:00.000Z,,,,/api/reports/tmp/mhbys1tb-rmq4yn2u?name=daily-2025-10-29.pdf,50274,2025-10-29T12:20:53.449Z
cbac43da-d876-4be8-8d4a-53adee8e3fb9,DAILY_XLSX,2025-10-29T00:00:00.000Z,,,,/api/reports/tmp/mhbys1tc-mrce88pc?name=daily-2025-10-29.xlsx,7267,2025-10-29T12:20:53.472Z
642e1c3d-34fd-466c-8462-b488cdac8de7,DAILY_PDF,2025-10-29T00:00:00.000Z,,,,/api/reports/tmp/mhc07zr4-jriatb3s?name=daily-2025-10-29.pdf,53222,2025-10-29T13:01:16.890Z
f6032b15-7a5a-4bd4-bf6c-a53bf965829e,DAILY_XLSX,2025-10-29T00:00:00.000Z,,,,/api/reports/tmp/mhc07zr4-0ckytubw?name=daily-2025-10-29.xlsx,7319,2025-10-29T13:01:16.915Z
8776bcd5-24a3-4432-9c37-65610197e8fd,DAILY_PDF,2025-10-29T00:00:00.000Z,,,,/api/reports/tmp/mhc753ly-w09rse0l?name=daily-2025-10-29.pdf,118182,2025-10-29T16:14:59.349Z
8ca0ed2e-b964-403c-9f42-11abd5498248,DAILY_XLSX,2025-10-29T00:00:00.000Z,,,,/api/reports/tmp/mhc753ly-yasdgb39?name=daily-2025-10-29.xlsx,7412,2025-10-29T16:14:59.444Z
376d0967-ec2f-4418-95c2-e5da4472e5b1,DAILY_PDF,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdet9uo-r6v37iz3?name=daily-2025-10-30.pdf,46954,2025-10-30T12:37:30.613Z
68e814bb-6a5c-488b-bba0-3c6d19543e42,DAILY_XLSX,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdet9vt-1br28df8?name=daily-2025-10-30.xlsx,7211,2025-10-30T12:37:30.651Z
a2da00d8-2696-460e-bdda-7df890fabb24,DAILY_PDF,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdet9yy-8kezfe8b?name=daily-2025-10-30.pdf,46954,2025-10-30T12:37:30.750Z
df5105b2-2212-4777-8cb7-44d8e6578516,DAILY_XLSX,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdet9zh-oog3z445?name=daily-2025-10-30.xlsx,7211,2025-10-30T12:37:30.783Z
115a9368-3f68-46f7-b8e5-e40856b1b5c2,DAILY_PDF,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdetai3-0udhk64a?name=daily-2025-10-30.pdf,46954,2025-10-30T12:37:31.409Z
03251560-b5c5-409c-8c44-6f6384763cae,DAILY_XLSX,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdetaik-u6gg9wwu?name=daily-2025-10-30.xlsx,7211,2025-10-30T12:37:31.449Z
0e7b0bbb-8ee3-4656-ab96-b5acbf2c694a,DAILY_PDF,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdgdz8y-k4d73kv7?name=daily-2025-10-30.pdf,48664,2025-10-30T13:21:36.234Z
c7b99b84-b181-4615-921d-379787dc15bc,DAILY_XLSX,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdgdz8y-38fb8slr?name=daily-2025-10-30.xlsx,7211,2025-10-30T13:21:36.269Z
7bc6c860-72af-421a-b693-bf93c82d9505,DAILY_PDF,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdihboe-56eesiz3?name=daily-2025-10-30.pdf,51654,2025-10-30T14:20:11.549Z
b722d0d0-31be-4622-a812-654d6ef159b4,DAILY_XLSX,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdihbos-x346exum?name=daily-2025-10-30.xlsx,7315,2025-10-30T14:20:11.579Z
f9b4add9-2680-4598-b09b-2746fa90b592,DAILY_PDF,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdii45v-kytdluda?name=daily-2025-10-30.pdf,50776,2025-10-30T14:20:48.461Z
a4c8e67f-59bf-4c1d-a3f0-5b665fb0193d,DAILY_XLSX,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdii46x-gtspx3sz?name=daily-2025-10-30.xlsx,7316,2025-10-30T14:20:48.477Z
cfa38668-1308-487f-92d5-3ed11c7f6278,DAILY_PDF,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdlbzqu-de37u4fr?name=daily-2025-10-30.pdf,51214,2025-10-30T15:40:01.638Z
e3d0460c-120d-4f8c-9a2e-c8d976c85997,DAILY_XLSX,2025-10-30T00:00:00.000Z,,,,/api/reports/tmp/mhdlbzr6-rlbzuk3e?name=daily-2025-10-30.xlsx,7307,2025-10-30T15:40:01.668Z
81872df1-117d-4ada-9062-48a49a770a39,DAILY_PDF,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mherzd61-kjujbwri?name=daily-2025-10-31.pdf,51450,2025-10-31T11:33:55.980Z
3966d350-f76a-4141-944b-304efb1dfb7f,DAILY_XLSX,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mherzd63-wwpv4b8y?name=daily-2025-10-31.xlsx,7241,2025-10-31T11:33:56.011Z
9b9ca0d9-6591-4663-93f3-6a531d17f40b,DAILY_PDF,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhetkrjk-k6egppf8?name=daily-2025-10-31.pdf,50950,2025-10-31T12:18:34.007Z
bcfe4161-9240-4cf9-a16f-c2920bbcbf29,DAILY_XLSX,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhetkrjl-5tu3xo3u?name=daily-2025-10-31.xlsx,7305,2025-10-31T12:18:34.040Z
60b32d8f-0ae0-457b-8b7d-10b010768ec9,DAILY_PDF,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhetm7uh-uo22sofp?name=daily-2025-10-31.pdf,54241,2025-10-31T12:19:41.779Z
293d6ebf-c4ea-483b-917d-4abb8113327b,DAILY_XLSX,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhetm7uh-payn7lod?name=daily-2025-10-31.xlsx,7305,2025-10-31T12:19:41.803Z
df21db08-5e7d-4a8b-916d-61cff8f8f8f4,DAILY_PDF,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhetm8fk-25ke27ea?name=daily-2025-10-31.pdf,54241,2025-10-31T12:19:42.528Z
69929186-aa70-4fc3-b3dd-c91e38189108,DAILY_XLSX,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhetm8fl-4dmdxesr?name=daily-2025-10-31.xlsx,7305,2025-10-31T12:19:42.541Z
83e3025b-cde9-40b0-955f-153de9c12a17,DAILY_PDF,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhewc1e8-tr6wlexf?name=daily-2025-10-31.pdf,54254,2025-10-31T13:35:45.745Z
7f52b9ea-ff0b-424d-9d37-5d1d5cba5c13,DAILY_XLSX,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhewc1eg-j0haonz5?name=daily-2025-10-31.xlsx,7305,2025-10-31T13:35:45.775Z
4f75b1f7-1cb6-49cf-ae4c-2c2eef7bd009,DAILY_PDF,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhf7oyhv-nof4och9?name=daily-2025-10-31.pdf,56980,2025-10-31T18:53:44.258Z
61130316-fd06-4db3-b442-2c65ad15cc5e,DAILY_XLSX,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhf7oyhv-39fijrmx?name=daily-2025-10-31.xlsx,7381,2025-10-31T18:53:44.285Z
bfe55958-76f3-4e91-bddb-752d1cd5990f,DAILY_PDF,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhf7ozcs-305omow7?name=daily-2025-10-31.pdf,56980,2025-10-31T18:53:45.356Z
ba8c3471-65f7-4368-aa5d-a1ca6461d57c,DAILY_XLSX,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhf7ozcs-benjj2jr?name=daily-2025-10-31.xlsx,7381,2025-10-31T18:53:45.371Z
da702b65-eb84-4dfb-b626-d9bb30cb785d,DAILY_PDF,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhf7pge8-puqxow2i?name=daily-2025-10-31.pdf,56971,2025-10-31T18:54:07.446Z
fbfa70ba-f682-46ea-8acd-29c4b2e50cd2,DAILY_XLSX,2025-10-31T00:00:00.000Z,,,,/api/reports/tmp/mhf7pge8-kg9fib18?name=daily-2025-10-31.xlsx,7378,2025-10-31T18:54:07.461Z
17256a67-50a7-4020-b647-f77f59c15f36,DAILY_PDF,2025-11-01T00:00:00.000Z,,,,/api/reports/tmp/mhf7pz8m-3kdmay7s?name=daily-2025-11-01.pdf,37035,2025-10-31T18:54:31.862Z
4fe62c53-cf7c-46d1-8872-60f97e5d1a4d,DAILY_XLSX,2025-11-01T00:00:00.000Z,,,,/api/reports/tmp/mhf7pz8n-1sqxjq9t?name=daily-2025-11-01.xlsx,7015,2025-10-31T18:54:31.876Z
ec9082a9-66f9-44df-9d50-55ce375d0f49,DAILY_PDF,2025-11-02T00:00:00.000Z,,,,/api/reports/tmp/mhf7qx6z-dmp5yktm?name=daily-2025-11-02.pdf,29897,2025-10-31T18:55:15.867Z
398972cd-2d3a-4fad-b797-3073af560cea,DAILY_XLSX,2025-11-02T00:00:00.000Z,,,,/api/reports/tmp/mhf7qx6z-01j9xg3s?name=daily-2025-11-02.xlsx,6803,2025-10-31T18:55:15.881Z
5227efe1-13cd-40ec-afe1-d6ce88780bcd,DAILY_PDF,2025-11-02T00:00:00.000Z,,,,/api/reports/tmp/mhies4qj-pum2jbq6?name=daily-2025-11-02.pdf,29897,2025-11-03T00:35:28.160Z
eaf04f17-4c60-41c1-85f9-08661ca7fe87,DAILY_XLSX,2025-11-02T00:00:00.000Z,,,,/api/reports/tmp/mhies4qk-7bogz4up?name=daily-2025-11-02.xlsx,6803,2025-11-03T00:35:28.195Z
8a62ffc4-462c-48d5-b545-ca15862e6efb,DAILY_PDF,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhiesag3-jaqe4b59?name=daily-2025-11-03.pdf,54856,2025-11-03T00:35:35.540Z
72e17602-4b7e-44f0-a228-ae4ca3ce1264,DAILY_XLSX,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhiesag3-r4jqy3d9?name=daily-2025-11-03.xlsx,7271,2025-11-03T00:35:35.554Z
a6ba17f8-15da-4258-b10b-2fb15343d8b2,DAILY_PDF,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj52que-1a8904ql?name=daily-2025-11-03.pdf,64844,2025-11-03T12:51:33.411Z
8a0c86c2-2b6d-416e-a0bc-31fbfc0e47c3,DAILY_XLSX,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj52qux-p1shhctt?name=daily-2025-11-03.xlsx,7534,2025-11-03T12:51:33.449Z
b8b2044b-039b-497d-9f5c-63c325491aaa,DAILY_PDF,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj57apq-d339qcye?name=daily-2025-11-03.pdf,64795,2025-11-03T12:55:05.787Z
f1f6fc8c-e580-4565-beb1-d2a1f9fdb9b0,DAILY_XLSX,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj57aq7-vguujjsv?name=daily-2025-11-03.xlsx,7548,2025-11-03T12:55:05.818Z
1a140a2a-7aed-43b3-bb6a-45ea71f3f3f1,DAILY_PDF,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj697if-hko76ytc?name=daily-2025-11-03.pdf,64764,2025-11-03T13:24:34.571Z
cb500176-ecd3-4116-852a-187699691716,DAILY_XLSX,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj697jc-dkpfwqki?name=daily-2025-11-03.xlsx,7522,2025-11-03T13:24:34.605Z
c0ca0046-6a52-4b73-a449-0525c73b83cf,DAILY_PDF,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj69lq3-n7qhkad3?name=daily-2025-11-03.pdf,64764,2025-11-03T13:24:52.943Z
61de9922-606c-4770-8b9d-86aae77615a9,DAILY_XLSX,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj69lq4-ieni9vsf?name=daily-2025-11-03.xlsx,7522,2025-11-03T13:24:52.960Z
068f2569-9bf4-4dea-9370-eb1f1af81c9f,DAILY_PDF,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj8l9ic-n9gzux4i?name=daily-2025-11-03.pdf,64764,2025-11-03T14:29:56.245Z
0c631fa6-3032-4601-a516-dbde55290bb5,DAILY_XLSX,2025-11-03T00:00:00.000Z,,,,/api/reports/tmp/mhj8l9ic-q922js7t?name=daily-2025-11-03.xlsx,7522,2025-11-03T14:29:56.275Z
1d11e044-fa9e-4412-aa8b-57729ac900ce,DAILY_PDF,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhjayf13-1fr1r3am?name=daily-2025-11-04.pdf,52560,2025-11-03T15:36:09.181Z
0d53a494-a96b-4a21-bc2a-bc435e36f164,DAILY_XLSX,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhjayf14-o5n8aymn?name=daily-2025-11-04.xlsx,7322,2025-11-03T15:36:09.220Z
26230377-3562-4aeb-86df-8015f417ee0c,DAILY_PDF,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhjbfwsq-8luc35gj?name=daily-2025-11-04.pdf,55502,2025-11-03T15:49:45.340Z
450c4750-c324-45e1-a85a-06b3c81589ec,DAILY_XLSX,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhjbfwtb-oxuqrjk8?name=daily-2025-11-04.xlsx,7306,2025-11-03T15:49:45.364Z
02188933-5d39-4e7b-8d5c-5453f54a87f4,DAILY_PDF,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhjbfzdp-rq8abvpk?name=daily-2025-11-04.pdf,55502,2025-11-03T15:49:48.674Z
cff398fa-6e3d-40e2-bbad-9cd86060e0ea,DAILY_XLSX,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhjbfzds-xsh3xnoc?name=daily-2025-11-04.xlsx,7306,2025-11-03T15:49:48.708Z
74661c4f-cd39-43bc-8c8b-9953f11bed79,DAILY_PDF,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhjbq6yv-pk04hunf?name=daily-2025-11-04.pdf,55600,2025-11-03T15:57:45.066Z
5749d1ce-5429-4a5d-9543-feff4bc742cb,DAILY_XLSX,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhjbq6yv-dsznp2de?name=daily-2025-11-04.xlsx,7322,2025-11-03T15:57:45.096Z
2a780bad-7f30-4adb-a5bb-08b75dd76fc4,DAILY_PDF,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhkp50p3-os49hai8?name=daily-2025-11-04.pdf,56374,2025-11-04T15:00:58.027Z
5d333cc8-e323-4ea2-a222-c59945fe45a1,DAILY_XLSX,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhkp50pj-tg0wlhse?name=daily-2025-11-04.xlsx,7444,2025-11-04T15:00:58.060Z
daf2478d-c579-40a1-bfde-f1a4c13cd63e,DAILY_PDF,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhkpbg6p-qes77gi1?name=daily-2025-11-04.pdf,56418,2025-11-04T15:05:58.020Z
c820388d-b3d7-4f2b-b0a1-b587f0bbccb9,DAILY_XLSX,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhkpbg78-24ui5xp1?name=daily-2025-11-04.xlsx,7455,2025-11-04T15:05:58.099Z
8e0f96dd-7eac-4df8-89bc-86390a591a14,DAILY_PDF,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhkpbsu1-fin75ntr?name=daily-2025-11-04.pdf,56418,2025-11-04T15:06:14.368Z
f2eed5cc-d74d-464e-913c-2e99686faae8,DAILY_XLSX,2025-11-04T00:00:00.000Z,,,,/api/reports/tmp/mhkpbsuj-m6h1y66y?name=daily-2025-11-04.xlsx,7454,2025-11-04T15:06:14.385Z
1861ad28-1ab0-48b0-b354-04bd1b5b809c,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm06o4l-wfpwy2in?name=daily-2025-11-05.pdf,58507,2025-11-05T12:57:56.959Z
25308163-8b04-4e5b-af92-10e1fea5f6eb,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm06o52-wz6qfn68?name=daily-2025-11-05.xlsx,7408,2025-11-05T12:57:56.998Z
b1aac242-8d39-4b2d-ad91-01af65aaf841,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm06xrj-trb4hpy6?name=daily-2025-11-05.pdf,58507,2025-11-05T12:58:09.531Z
0041c395-6107-4619-86b9-39ca02eb7d96,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm06xrj-y57b6pru?name=daily-2025-11-05.xlsx,7408,2025-11-05T12:58:09.562Z
c3e555f5-2e90-4831-b5a5-03e1281315b4,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm0a86f-0y2vjd40?name=daily-2025-11-05.pdf,58507,2025-11-05T13:00:42.906Z
1765fe89-7ee1-4e7c-b4a4-6e6edfe5ed2b,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm0a86l-vfqf2o7v?name=daily-2025-11-05.xlsx,7407,2025-11-05T13:00:42.937Z
b42eb4aa-a54d-4d44-ad18-7c0665e5deb1,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm0eclb-xv75rqea?name=daily-2025-11-05.pdf,58507,2025-11-05T13:03:55.231Z
f2f2275c-e30a-4c44-961c-03d489273244,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm0eclb-uhfjjgm7?name=daily-2025-11-05.xlsx,7407,2025-11-05T13:03:55.246Z
e8da0e42-4d6a-4cb1-bafc-b0c95346cfe1,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm0lung-y6mvglun?name=daily-2025-11-05.pdf,58929,2025-11-05T13:09:45.262Z
df020a42-c157-4cac-9d72-c681f1b2decf,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhm0luoc-wl8q1261?name=daily-2025-11-05.xlsx,7408,2025-11-05T13:09:45.291Z
f4847ad8-d17f-4ecb-ad17-89284bc86d88,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhnfe8i6-cfsmqagd?name=daily-2025-11-05.pdf,66861,2025-11-06T12:51:30.412Z
8f1f5707-7041-4147-84a2-7dd31ce1581f,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhnfe8ij-0hfzblxm?name=daily-2025-11-05.xlsx,7486,2025-11-06T12:51:30.446Z
de02110b-0551-4f2a-a4c8-75e08b6ce38d,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhnfk4h1-legnrcql?name=daily-2025-11-05.pdf,66860,2025-11-06T12:56:05.063Z
d1698f1d-9100-4495-94b1-e076b8bcca14,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhnfk4h1-937mgsmd?name=daily-2025-11-05.xlsx,7489,2025-11-06T12:56:05.093Z
4f1794e9-9bec-43ad-b0f0-eea368874018,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhnfleqp-clembadf?name=daily-2025-11-05.pdf,67293,2025-11-06T12:57:05.055Z
f4930d61-52ad-4c99-b567-7ceb60860af2,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhnfler8-xcix7q3p?name=daily-2025-11-05.xlsx,7493,2025-11-06T12:57:05.089Z
c209866a-4d87-4eae-a811-e1ce1ccbd197,DAILY_PDF,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhnfvw0g-sa0upwxr?name=daily-2025-11-06.pdf,62443,2025-11-06T13:05:13.985Z
e90441b2-ea4a-4542-b992-017db1ab6dbf,DAILY_XLSX,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhnfvw0g-aal2kwdm?name=daily-2025-11-06.xlsx,7555,2025-11-06T13:05:14.015Z
1c230c95-6882-4487-bd62-1ab6cab85e1c,DAILY_PDF,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhnfxkg2-ynlm58g0?name=daily-2025-11-06.pdf,67630,2025-11-06T13:06:32.306Z
e6dface8-ca83-4821-aa16-0e1ce07c72ab,DAILY_XLSX,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhnfxkgn-g224ixg8?name=daily-2025-11-06.xlsx,7524,2025-11-06T13:06:32.322Z
75472ee1-44e0-4b69-af66-766cc6b7f250,DAILY_PDF,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhnkowls-xztchow8?name=daily-2025-11-06.pdf,67630,2025-11-06T15:19:46.255Z
9619e2d6-3844-4bb7-9944-0f9620495a00,DAILY_XLSX,2025-11-06T00:00:00.000Z,,,,/api/reports/tmp/mhnkowmg-o0wg8lu2?name=daily-2025-11-06.xlsx,7525,2025-11-06T15:19:46.292Z
8cb9d063-fa60-4119-99ec-28d6ae3905ff,DAILY_PDF,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhnkpev2-x3ue38p3?name=daily-2025-11-05.pdf,67293,2025-11-06T15:20:09.911Z
eca9f9ca-c75c-4db1-81fb-ee874a66362f,DAILY_XLSX,2025-11-05T00:00:00.000Z,,,,/api/reports/tmp/mhnkpev3-nxohbqpc?name=daily-2025-11-05.xlsx,7492,2025-11-06T15:20:09.949Z
